FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P0AC78,8.754415721,5.407139122,1.802379707,3.089793784,1.287414077,1.544896892,1.029931261,8.23945009,1.802379707,9.269381351,12.10169232,3.86224223,3.86224223,7.467001644,3.089793784,4.892173491,4.37720786,2.059862523,3.347276599,7.209518829,0.022526487,0.023645216,0.022039321,0.023194196,0.026383166,0.023898966,0.022690743,0.025794204,0.026139301,0.022818878,0.025560241,0.026490226,0.024699333,0.024108606,0.026113868,0.025350102,0.025357495,0.026341529,0.025873192,0.026244514,0.025040384,0.026024552,0.025202108,0.024318378,0.026091296,0.023779639,0.02401716,0.024411265,0.023761349,0.024601469,0.104714504,0.064676606,0.021558869,0.03695806,0.015399192,0.01847903,0.012319353,0.098554828,0.021558869,0.110874181,0.144752403,0.046197575,0.046197575,0.089315313,0.03695806,0.058516929,0.052357252,0.024638707,0.040037899,0.086235474,3.32E-06,2.05E-06,6.85E-07,1.17E-06,4.89E-07,5.87E-07,3.91E-07,3.13E-06,6.85E-07,3.52E-06,4.60E-06,1.47E-06,1.47E-06,2.84E-06,1.17E-06,1.86E-06,1.66E-06,7.82E-07,1.27E-06,2.74E-06,0.031553582,0.03343182,0.030009119,0.032377531,0.035625204,0.033161736,0.030681629,0.03549613,0.035415971,0.030840093,0.034312347,0.035922439,0.033374699,0.032932178,0.034587152,0.03334907,0.033287178,0.035331328,0.033862463,0.034953861,0.03370086,0.034692266,0.033862854,0.032312736,0.034211278,0.031364261,0.030846219,0.032800069,0.031322074,0.031302012,0.034900237,0.033631577,0.030059827,0.034379692,0.036728823,0.033285052,0.030330553,0.035693767,0.035163961,0.031940477,0.036530394,0.035781623,0.033204756,0.032122574,0.034509071,0.032815046,0.032203008,0.036420202,0.032516342,0.03407158,0.033277444,0.032471377,0.032006016,0.033422244,0.033264399,0.032232903,0.031570443,0.032715944,0.031615779,0.031134791,1
P00363,15.16064915,9.444338814,5.716310335,8.698733118,2.485352319,5.467775103,10.93555021,16.40332531,5.219239871,5.716310335,11.92969113,6.710451262,5.219239871,4.970704639,5.467775103,4.970704639,8.94726835,1.739746624,4.225098943,10.18994451,0.025343054,0.024533567,0.02570039,0.025820459,0.02550656,0.025007771,0.025202002,0.024749964,0.023139891,0.025785068,0.024905829,0.027179726,0.024786631,0.024640821,0.024322432,0.025346938,0.02504882,0.023391569,0.02499497,0.024493534,0.025293504,0.025673575,0.024526892,0.025145381,0.025337587,0.024584518,0.025060847,0.02512101,0.025877103,0.024944354,0.092791059,0.057804266,0.034986793,0.053240772,0.015211649,0.033465628,0.066931256,0.100396884,0.031944463,0.034986793,0.073015915,0.041071452,0.031944463,0.030423298,0.033465628,0.030423298,0.054761936,0.010648154,0.025859803,0.062367761,3.54E-06,2.21E-06,1.33E-06,2.03E-06,5.80E-07,1.28E-06,2.55E-06,3.83E-06,1.22E-06,1.33E-06,2.79E-06,1.57E-06,1.22E-06,1.16E-06,1.28E-06,1.16E-06,2.09E-06,4.06E-07,9.87E-07,2.38E-06,0.034633203,0.033961077,0.035076034,0.03510154,0.034477462,0.033288919,0.033109112,0.033036153,0.030988127,0.034385506,0.033347093,0.036031061,0.033114791,0.032324275,0.033095082,0.034127755,0.03291006,0.032096384,0.033272093,0.032625838,0.033103818,0.033934434,0.032238058,0.032725455,0.033018383,0.031959713,0.032880022,0.031981364,0.033349346,0.032286677,0.034124074,0.033985302,0.034643595,0.035624764,0.034385962,0.03340557,0.034765601,0.033329899,0.032822588,0.033627889,0.033718777,0.034539545,0.033917546,0.031949933,0.032765459,0.033227195,0.033010749,0.032579609,0.033711703,0.031774546,0.033002949,0.033534308,0.032245695,0.033298171,0.032889061,0.032949812,0.031325149,0.03335302,0.033387655,0.032103817,1
P11551,15.9960738,3.554683068,4.443353834,2.666012301,2.369788712,6.220695368,2.073565123,9.775378436,2.073565123,11.84894356,15.40362663,3.258459479,3.554683068,10.36782561,5.035801012,9.775378436,7.405589724,1.777341534,4.739577423,7.405589724,0.022776869,0.02333284,0.022810234,0.021376563,0.020883976,0.023719676,0.024830514,0.021973577,0.022077364,0.023993411,0.024178658,0.024012435,0.02338827,0.023708912,0.025277604,0.023099663,0.023502524,0.02385349,0.023988335,0.024402775,0.023961282,0.023720274,0.024302605,0.02252344,0.023946214,0.022931699,0.022728651,0.024745615,0.023759878,0.023969066,0.163776371,0.036394749,0.045493436,0.027296062,0.024263166,0.063690811,0.02123027,0.10008556,0.02123027,0.121315831,0.15771058,0.033361853,0.036394749,0.106151352,0.051559228,0.10008556,0.075822394,0.018197375,0.048526332,0.075822394,4.32E-06,9.61E-07,1.20E-06,7.21E-07,6.41E-07,1.68E-06,5.61E-07,2.64E-06,5.61E-07,3.20E-06,4.16E-06,8.81E-07,9.61E-07,2.80E-06,1.36E-06,2.64E-06,2.00E-06,4.81E-07,1.28E-06,2.00E-06,0.033419623,0.033626821,0.033654043,0.030393649,0.031219657,0.03463133,0.034988097,0.033066189,0.033544645,0.034499261,0.034735487,0.034302634,0.033332458,0.033475677,0.035433565,0.033716046,0.033453712,0.034240905,0.033330112,0.034127042,0.034652965,0.032671612,0.032950111,0.031505049,0.032620757,0.031439596,0.03114875,0.032932226,0.03219618,0.031658902,0.03309271,0.034976367,0.03345275,0.031012317,0.031537217,0.034799511,0.035372937,0.031660365,0.033193656,0.033955937,0.033732436,0.033797534,0.032407204,0.033819711,0.036113874,0.033198486,0.033645737,0.034455496,0.033920297,0.034667112,0.034203514,0.033602745,0.032327874,0.032284889,0.033416758,0.033135198,0.030808983,0.03237544,0.033529726,0.031503138,1
P38054,27.36910063,13.42138589,7.368604015,11.05290602,0.526328858,9.737083877,16.05303018,20.52682547,4.210630866,21.84264762,31.84289592,11.31607045,9.210755019,7.894932874,14.4740436,15.52670132,14.21087917,5.526453012,7.368604015,26.05327848,0.024879418,0.024201449,0.023538301,0.022319596,0.025752961,0.024470417,0.024262171,0.024167229,0.024414756,0.023504552,0.02497874,0.024198638,0.023879608,0.0256591,0.025269114,0.025146887,0.024294713,0.025423482,0.02435993,0.024582636,0.024410067,0.025092858,0.025790358,0.025346957,0.023957751,0.024350707,0.025357015,0.024357321,0.024475102,0.024393738,0.103241897,0.050628238,0.027795895,0.041693843,0.001985421,0.03673029,0.060555343,0.077431422,0.015883369,0.082394975,0.120117976,0.042686553,0.034744869,0.029781316,0.05459908,0.058569922,0.053606369,0.020846921,0.027795895,0.098278344,3.71E-06,1.82E-06,9.98E-07,1.50E-06,7.13E-08,1.32E-06,2.17E-06,2.78E-06,5.70E-07,2.96E-06,4.31E-06,1.53E-06,1.25E-06,1.07E-06,1.96E-06,2.10E-06,1.92E-06,7.48E-07,9.98E-07,3.53E-06,0.034217873,0.0339564,0.032126225,0.031249665,0.034875174,0.033863456,0.033118058,0.033074745,0.033005898,0.032404976,0.033494285,0.03287456,0.033305063,0.034355114,0.034012867,0.033337372,0.033572441,0.033676269,0.032938747,0.033901947,0.033018396,0.033932361,0.033765597,0.033788383,0.032093811,0.032336417,0.033960231,0.033036887,0.032893023,0.032821049,0.034094708,0.034491474,0.031894036,0.032387172,0.03511506,0.033447873,0.033261619,0.032018184,0.032441529,0.033191935,0.034456831,0.032588485,0.033731288,0.034593427,0.035132602,0.032811654,0.032822231,0.033310917,0.033355139,0.03356554,0.032969368,0.033761014,0.034449667,0.033251936,0.032232461,0.032377717,0.033349689,0.032951441,0.033986645,0.031958322,1
P0AC47,6.443721258,2.684883858,3.490349015,3.758837401,2.953372243,2.416395472,3.490349015,3.758837401,1.610930315,3.758837401,4.564302558,3.758837401,2.416395472,2.416395472,3.758837401,3.758837401,3.221860629,0.536976772,2.953372243,3.758837401,0.025230527,0.024770177,0.024061795,0.022028908,0.025014422,0.023268643,0.024142035,0.024297577,0.024860107,0.024846484,0.023726641,0.023035199,0.023288702,0.023831868,0.025222037,0.024029421,0.024145808,0.023313595,0.025858124,0.025533852,0.027694038,0.025263628,0.024305826,0.02468586,0.023013011,0.024732085,0.025027856,0.023536977,0.023023431,0.025722982,0.101469711,0.042279046,0.05496276,0.059190665,0.046506951,0.038051142,0.05496276,0.059190665,0.025367428,0.059190665,0.071874378,0.059190665,0.038051142,0.038051142,0.059190665,0.059190665,0.050734855,0.008455809,0.046506951,0.059190665,3.08E-06,1.28E-06,1.67E-06,1.80E-06,1.41E-06,1.16E-06,1.67E-06,1.80E-06,7.70E-07,1.80E-06,2.18E-06,1.80E-06,1.16E-06,1.16E-06,1.80E-06,1.80E-06,1.54E-06,2.57E-07,1.41E-06,1.80E-06,0.036731489,0.035427474,0.033451568,0.031030383,0.034909069,0.033099015,0.034425257,0.034005577,0.033591544,0.035303879,0.032575301,0.033513614,0.032692965,0.032668669,0.033903327,0.032720673,0.03296361,0.032741888,0.035204677,0.033958655,0.03647319,0.032497488,0.032178092,0.032508715,0.030716485,0.032561352,0.030781063,0.029688949,0.030285258,0.033162869,0.036726923,0.036074259,0.035066281,0.030285296,0.036754295,0.031466317,0.032748212,0.033705824,0.0371831,0.03461235,0.034494862,0.031580018,0.03397725,0.032324055,0.033958043,0.032559532,0.033271691,0.032126028,0.034948446,0.032519141,0.034161732,0.031705453,0.032402102,0.033602497,0.032875843,0.03339149,0.032400575,0.031276931,0.03007348,0.031727844,1
P0AEC8,7.834497147,8.339948576,5.559965717,7.834497147,0.505451429,6.823594289,9.098125719,10.10902858,3.285434287,11.37265715,16.93262287,7.329045718,2.527257144,4.043611431,4.549062859,9.856302862,6.31814286,1.263628572,2.779982859,10.86720572,0.023336111,0.0252115,0.023867862,0.023256978,0.025890309,0.024787685,0.02509326,0.025207719,0.024395447,0.026014304,0.02519618,0.024251365,0.025818378,0.026191884,0.0254531,0.024593652,0.024753471,0.025177421,0.023954048,0.025404074,0.024748469,0.025500653,0.024801989,0.023801954,0.024320883,0.023585073,0.025163471,0.02635157,0.025985927,0.025159549,0.053591319,0.057048823,0.038032549,0.053591319,0.003457504,0.04667631,0.06223508,0.069150089,0.022473779,0.07779385,0.115826398,0.050133814,0.017287522,0.027660035,0.03111754,0.067421336,0.043218805,0.008643761,0.019016274,0.074336345,2.05E-06,2.19E-06,1.46E-06,2.05E-06,1.32E-07,1.79E-06,2.38E-06,2.65E-06,8.61E-07,2.98E-06,4.44E-06,1.92E-06,6.62E-07,1.06E-06,1.19E-06,2.58E-06,1.66E-06,3.31E-07,7.29E-07,2.85E-06,0.033267832,0.035473021,0.033160785,0.032434129,0.035092641,0.033870473,0.033514992,0.033654452,0.032633929,0.035072907,0.034230912,0.033314056,0.033895134,0.035185589,0.033865571,0.032287358,0.033776087,0.033273909,0.031494792,0.032971744,0.031532713,0.033140138,0.032633208,0.0321273,0.031814654,0.030564982,0.032758052,0.034051475,0.034561422,0.032616991,0.033316524,0.037015157,0.032881891,0.030769836,0.036266919,0.034647176,0.032019931,0.033645549,0.035033841,0.036071931,0.033370421,0.032032264,0.034734569,0.035052817,0.034009594,0.031882509,0.035261245,0.033593176,0.030855812,0.032557132,0.033350133,0.033050749,0.031417566,0.031519724,0.033100161,0.030944079,0.031885742,0.034063928,0.034131867,0.03151769,1
P77510,10.7046818,8.464167006,4.978921768,8.713113095,0.746838265,7.468382652,7.717328741,9.957843537,1.991568707,10.95362789,14.68781922,6.22365221,4.232083503,6.970490476,4.978921768,9.211005271,4.72997568,0.995784354,3.734191326,9.957843537,0.023887567,0.0260643,0.02351936,0.02506452,0.026830389,0.026267582,0.025502622,0.024846053,0.024402548,0.025055543,0.025968401,0.024315544,0.024432737,0.025010277,0.024026101,0.02504643,0.024988585,0.024559232,0.025144439,0.025271085,0.025213813,0.025620214,0.025576334,0.025113471,0.024797602,0.023160118,0.024160202,0.026210448,0.025707202,0.025291192,0.074406206,0.058832814,0.034607538,0.060563191,0.005191131,0.051911307,0.053641684,0.069215076,0.013843015,0.076136583,0.102092237,0.043259422,0.029416407,0.048450553,0.034607538,0.064023945,0.032877161,0.006921508,0.025955653,0.069215076,2.77E-06,2.19E-06,1.29E-06,2.25E-06,1.93E-07,1.93E-06,1.99E-06,2.57E-06,5.15E-07,2.83E-06,3.79E-06,1.61E-06,1.09E-06,1.80E-06,1.29E-06,2.38E-06,1.22E-06,2.57E-07,9.65E-07,2.57E-06,0.033145279,0.035292985,0.031284296,0.034167872,0.03652922,0.035730952,0.034279524,0.033429853,0.033984493,0.034086122,0.034890063,0.033348692,0.033023409,0.033546943,0.032014095,0.032928558,0.032871358,0.032147303,0.032817078,0.032886816,0.032762134,0.033163255,0.032942962,0.032451632,0.03268333,0.029790761,0.032163496,0.033607357,0.032939914,0.033359872,0.033772048,0.036264478,0.032618998,0.03401907,0.03652633,0.037329149,0.034205663,0.032395927,0.032160019,0.033834709,0.034739323,0.031822643,0.033101831,0.034029013,0.033529432,0.031911627,0.033592093,0.032683588,0.03310122,0.033784512,0.032557109,0.033949071,0.033503559,0.033126676,0.031197889,0.029965238,0.031761622,0.032683717,0.032682623,0.033150755,1
P0AEY8,13.07647007,4.173341513,3.616895978,1.669336605,1.11289107,4.451564281,3.895118746,11.68535624,1.11289107,9.737796864,18.64092543,2.782227675,5.008009816,5.842678118,3.616895978,6.399123653,4.451564281,2.782227675,2.782227675,7.233791956,0.0229349,0.025145934,0.022970968,0.0222637,0.023200942,0.024180079,0.024177539,0.023121457,0.022973694,0.025268808,0.025763461,0.023822856,0.024131264,0.025263282,0.025293326,0.025287852,0.025192264,0.025311031,0.024395369,0.025116074,0.023298002,0.02327519,0.024055543,0.02260454,0.023865415,0.022897964,0.025200568,0.024689408,0.023918953,0.022156848,0.143626887,0.045838368,0.039726586,0.018335347,0.012223565,0.048894259,0.042782477,0.128347431,0.012223565,0.106956192,0.204744711,0.030558912,0.055006042,0.064173715,0.039726586,0.070285498,0.048894259,0.030558912,0.030558912,0.079453171,4.14E-06,1.32E-06,1.15E-06,5.29E-07,3.52E-07,1.41E-06,1.23E-06,3.70E-06,3.52E-07,3.08E-06,5.90E-06,8.81E-07,1.59E-06,1.85E-06,1.15E-06,2.03E-06,1.41E-06,8.81E-07,8.81E-07,2.29E-06,0.032828258,0.036890275,0.032972479,0.031537863,0.033126354,0.033904453,0.033003628,0.033495286,0.032554878,0.034326192,0.034732059,0.033375369,0.033400435,0.034688475,0.035395305,0.034459697,0.034583231,0.034196136,0.033030754,0.034220627,0.03288613,0.032880832,0.032779284,0.031045098,0.032592617,0.030586289,0.033826799,0.03315544,0.031615106,0.028854762,0.034359852,0.036356536,0.03465063,0.034376011,0.032863734,0.034522246,0.03283175,0.034310617,0.032847848,0.035232388,0.035171645,0.032999765,0.033110131,0.033782562,0.035926775,0.035409716,0.034681054,0.033629225,0.031977154,0.03422153,0.032791898,0.032089361,0.032662404,0.029285325,0.031742757,0.030981283,0.033242136,0.033220884,0.031405053,0.029317643,1
P00803,6.296722928,4.029902674,2.266820254,4.281771591,0.755606751,3.778033757,4.533640508,7.05232968,0.755606751,5.541116177,6.044854011,4.785509426,2.014951337,4.281771591,5.792985094,4.281771591,4.785509426,1.511213503,2.770558088,6.044854011,0.021970545,0.025781525,0.025719434,0.025298254,0.024500754,0.025979513,0.024887439,0.02436044,0.023061987,0.024964333,0.025221359,0.025355483,0.024864468,0.024354705,0.026466929,0.024326767,0.025103819,0.025979917,0.025290111,0.025966586,0.025471193,0.024243283,0.025520037,0.024935164,0.025586791,0.025454682,0.024075165,0.02480964,0.023594299,0.024986463,0.077274138,0.049455448,0.02781869,0.052546414,0.009272897,0.046364483,0.055637379,0.086547034,0.009272897,0.068001241,0.074183172,0.058728345,0.024727724,0.052546414,0.071092207,0.052546414,0.058728345,0.018545793,0.034000621,0.074183172,2.84E-06,1.82E-06,1.02E-06,1.93E-06,3.41E-07,1.71E-06,2.05E-06,3.18E-06,3.41E-07,2.50E-06,2.73E-06,2.16E-06,9.09E-07,1.93E-06,2.61E-06,1.93E-06,2.16E-06,6.82E-07,1.25E-06,2.73E-06,0.031066459,0.035734157,0.035248828,0.033782012,0.031734373,0.035620194,0.033920381,0.033497049,0.031508791,0.032700745,0.033776458,0.034060187,0.033547163,0.032253551,0.034310992,0.032217361,0.033679187,0.03467501,0.032584414,0.033755528,0.034056222,0.032704627,0.033432851,0.032887244,0.03228456,0.033428379,0.033027997,0.03287868,0.030599975,0.031935662,0.032337578,0.035776317,0.036088373,0.033921001,0.033270846,0.035906091,0.035123287,0.035592206,0.032981037,0.034602803,0.033993186,0.034082661,0.032964747,0.032452665,0.034562778,0.032251717,0.033158078,0.035283458,0.033839733,0.033404667,0.032286002,0.032963883,0.034345267,0.030478283,0.031583692,0.032608857,0.031787129,0.032434681,0.029752987,0.030165874,1
P02942,20.70685904,7.964176552,7.698704,6.902286345,0,10.35342952,10.88437462,9.291539311,1.327362759,9.291539311,11.94626483,4.778505931,4.513033379,3.451143173,1.858307862,11.41531972,7.964176552,1.327362759,2.389252966,12.21173738,0.023739412,0.026919774,0.021476275,0.02390977,0.027339069,0.023982794,0.021625195,0.025664936,0.026128419,0.024207527,0.023019215,0.025285461,0.024176778,0.020865836,0.02350308,0.026251891,0.023470386,0.023422903,0.026859103,0.025862138,0.023034253,0.026430637,0.02608967,0.023611209,0.023786622,0.026690485,0.023749219,0.023515437,0.024946003,0.024963951,0.145293903,0.055882271,0.054019528,0.048431301,0,0.072646952,0.076372436,0.065195982,0.009313712,0.065195982,0.083823406,0.033529362,0.03166662,0.024215651,0.013039196,0.080097921,0.055882271,0.009313712,0.016764681,0.085686148,5.43E-06,2.09E-06,2.02E-06,1.81E-06,0,2.72E-06,2.86E-06,2.44E-06,3.48E-07,2.44E-06,3.13E-06,1.25E-06,1.18E-06,9.05E-07,4.88E-07,2.99E-06,2.09E-06,3.48E-07,6.27E-07,3.20E-06,0.034130208,0.037895982,0.030965027,0.033347004,0.037852805,0.033136945,0.029744533,0.034542195,0.035189562,0.033833987,0.030623633,0.034555595,0.032769314,0.02836544,0.03240051,0.036458547,0.0316775,0.032071113,0.036452819,0.034217412,0.030973766,0.035186117,0.034472917,0.032068644,0.031179086,0.03454348,0.03160984,0.031209635,0.033308732,0.03335491,0.033320401,0.037259612,0.031152647,0.033204499,0.036776017,0.034219731,0.029280352,0.034826709,0.036872369,0.032782309,0.031991366,0.033866934,0.032840169,0.029698552,0.032428655,0.035792041,0.031606143,0.032525036,0.035295206,0.034951386,0.03163345,0.035884152,0.034489199,0.031565463,0.032192666,0.034019678,0.031950359,0.032196984,0.032118536,0.033259309,1
P0A8Q3,2.77521811,1.110087244,0.555043622,0.832565433,0.277521811,0.277521811,0.555043622,3.330261732,1.387609055,3.052739921,4.995392598,0.832565433,1.665130866,2.220174488,2.220174488,1.110087244,0.832565433,1.110087244,0.555043622,3.330261732,0.021167392,0.023233578,0.021832447,0.02344503,0.024512478,0.022130903,0.021824181,0.025179518,0.023238646,0.023478867,0.022822076,0.024545217,0.025531017,0.024107454,0.0262611,0.024231295,0.02125294,0.024236896,0.027439214,0.026254539,0.024717421,0.023869718,0.026084207,0.023118023,0.025454464,0.027139638,0.023738769,0.023720091,0.025113866,0.022797207,0.108823733,0.043529493,0.021764747,0.03264712,0.010882373,0.010882373,0.021764747,0.130588479,0.054411866,0.119706106,0.195882719,0.03264712,0.06529424,0.087058986,0.087058986,0.043529493,0.03264712,0.043529493,0.021764747,0.130588479,3.49E-06,1.39E-06,6.97E-07,1.05E-06,3.49E-07,3.49E-07,6.97E-07,4.18E-06,1.74E-06,3.83E-06,6.27E-06,1.05E-06,2.09E-06,2.79E-06,2.79E-06,1.39E-06,1.05E-06,1.39E-06,6.97E-07,4.18E-06,0.03153022,0.036909664,0.031809285,0.034697964,0.035759709,0.033422948,0.033088718,0.036483459,0.033937301,0.033279191,0.032823814,0.033193418,0.036716788,0.033458574,0.036455809,0.032994143,0.029599111,0.032923633,0.036183966,0.034754174,0.033392457,0.03230822,0.033685423,0.030938105,0.032168204,0.031947641,0.028242147,0.027785029,0.029978189,0.028650323,0.034997061,0.038906208,0.034047425,0.035799149,0.03683178,0.031836358,0.03489026,0.037957095,0.035573522,0.031931447,0.034045577,0.034695307,0.036728499,0.032865677,0.036311892,0.032510069,0.030582038,0.030138417,0.037275088,0.034392332,0.031900634,0.031687241,0.035486903,0.03014117,0.030446132,0.032759573,0.026044529,0.029139144,0.031694456,0.02838467,1
P0AE06,12.89477349,4.664067006,4.664067006,6.035851419,0.274356883,9.876847776,4.664067006,8.779420246,0.274356883,5.487137654,9.328134011,6.310208302,1.097427531,1.920498179,4.938423888,6.035851419,9.053777128,0.274356883,2.469211944,9.876847776,0.025479796,0.023110088,0.024620798,0.024286299,0.023094168,0.026464014,0.023604613,0.024623256,0.023869657,0.025023379,0.023571062,0.023262824,0.024851642,0.022554936,0.024769233,0.022808365,0.024481678,0.024281201,0.023383006,0.025123945,0.023422898,0.025000678,0.023295206,0.024066299,0.024334672,0.023978883,0.024857856,0.022804632,0.026161215,0.024456819,0.126948695,0.045917613,0.045917613,0.059422793,0.002701036,0.097237298,0.045917613,0.086433154,0.002701036,0.054020721,0.091835226,0.062123829,0.010804144,0.018907252,0.048618649,0.059422793,0.08913419,0.002701036,0.024309325,0.097237298,4.74E-06,1.71E-06,1.71E-06,2.22E-06,1.01E-07,3.63E-06,1.71E-06,3.23E-06,1.01E-07,2.02E-06,3.43E-06,2.32E-06,4.03E-07,7.06E-07,1.81E-06,2.22E-06,3.33E-06,1.01E-07,9.07E-07,3.63E-06,0.036371439,0.032954542,0.033978906,0.034660697,0.032981139,0.037155594,0.032531919,0.035752567,0.033237973,0.035299468,0.032668374,0.032641863,0.034939805,0.031267233,0.033566786,0.032307842,0.033748341,0.03311608,0.031074426,0.033999469,0.031209779,0.034020193,0.030724373,0.03243694,0.033277403,0.032429518,0.032736623,0.029638384,0.035454393,0.031116895,0.034386456,0.033946187,0.036527128,0.035541264,0.032939687,0.035301129,0.032618946,0.035956846,0.033057956,0.034073054,0.033072321,0.031290859,0.034249851,0.03201445,0.035638111,0.033015112,0.033089126,0.032676629,0.032075398,0.034285104,0.032866581,0.034534271,0.031911333,0.033470695,0.032074582,0.032676094,0.032490567,0.031149354,0.032416372,0.030654437,1
P46139,10.81725214,6.696394181,5.923733314,5.408626069,0.515107245,4.893518825,5.408626069,5.151072447,4.120857958,6.438840559,12.87768112,3.863304335,3.090643468,5.151072447,2.060428979,6.953947803,7.72660867,1.545321734,2.060428979,4.37841158,0.024553272,0.025952052,0.023566481,0.022235525,0.024044993,0.025424242,0.024899158,0.024191173,0.024866181,0.023537184,0.025456598,0.023863393,0.023137519,0.024218019,0.026284222,0.024074411,0.023965344,0.025114521,0.025093271,0.02569807,0.024729386,0.024586041,0.025374751,0.026228751,0.02422021,0.024456483,0.025487451,0.025693077,0.025196441,0.026298157,0.100600447,0.062276467,0.055090721,0.050300224,0.004790497,0.045509726,0.050300224,0.047904975,0.03832398,0.059881219,0.119762437,0.035928731,0.028742985,0.047904975,0.01916199,0.064671716,0.071857462,0.014371492,0.01916199,0.040719229,3.75E-06,2.32E-06,2.06E-06,1.88E-06,1.79E-07,1.70E-06,1.88E-06,1.79E-06,1.43E-06,2.23E-06,4.47E-06,1.34E-06,1.07E-06,1.79E-06,7.15E-07,2.41E-06,2.68E-06,5.36E-07,7.15E-07,1.52E-06,0.034036165,0.036707198,0.034093878,0.031068854,0.033375909,0.035322415,0.034624256,0.033145604,0.034545874,0.033020114,0.034272757,0.033436837,0.030661248,0.032062351,0.034317108,0.032603772,0.032579715,0.032764057,0.032182211,0.034269237,0.032082352,0.032528075,0.03347462,0.033786418,0.032221945,0.031812644,0.033207129,0.03311447,0.032589678,0.033697859,0.034317965,0.036055066,0.033912359,0.032410334,0.035560442,0.034305702,0.032684325,0.033738237,0.033729085,0.032908319,0.035130678,0.032955447,0.031950263,0.031360543,0.03352621,0.033374066,0.033787635,0.033534111,0.032388214,0.033643507,0.032698759,0.031325293,0.032731373,0.034540323,0.032357325,0.03304468,0.032070643,0.032868368,0.032804929,0.034285709,1
