FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
Q5NNQ4,7.616424585,7.616424585,3.808212293,6.426358244,1.666092878,2.380132683,5.236291902,5.950331707,0.952053073,5.712318439,8.568477658,4.998278634,4.046225561,2.142119415,4.046225561,5.712318439,5.950331707,1.42807961,2.380132683,6.426358244,0.024800523,0.025255853,0.025243489,0.024585499,0.026260061,0.025133943,0.027327008,0.025090134,0.026319856,0.025208213,0.026775272,0.024641619,0.025379708,0.024764132,0.027062901,0.023963812,0.026817128,0.024845483,0.02536244,0.024404797,0.023825741,0.024366736,0.026410719,0.025624948,0.024547386,0.025947977,0.024766486,0.025166705,0.026520705,0.02556746,0.074787359,0.074787359,0.037393679,0.063101834,0.016359735,0.02337105,0.051416309,0.058427624,0.00934842,0.056090519,0.084135779,0.049079204,0.039730784,0.021033945,0.039730784,0.056090519,0.058427624,0.01402263,0.02337105,0.063101834,2.76E-06,2.76E-06,1.38E-06,2.33E-06,6.04E-07,8.63E-07,1.90E-06,2.16E-06,3.45E-07,2.07E-06,3.11E-06,1.81E-06,1.47E-06,7.77E-07,1.47E-06,2.07E-06,2.16E-06,5.18E-07,8.63E-07,2.33E-06,0.033797526,0.034542016,0.034421667,0.032568801,0.035226493,0.032757289,0.036133158,0.03367132,0.034496425,0.033553187,0.034496134,0.032474397,0.033331529,0.032481602,0.035560231,0.031490192,0.034635367,0.032129144,0.032366433,0.031492106,0.03171241,0.03201581,0.035256768,0.032888168,0.030645192,0.033696809,0.031484032,0.033946937,0.033449072,0.030942678,0.034865303,0.034592094,0.034224701,0.033089663,0.034962076,0.034808602,0.034040154,0.033871563,0.034339767,0.032739769,0.03493801,0.032985261,0.033499579,0.03176207,0.034062771,0.033853339,0.035724837,0.033157451,0.033350446,0.032080779,0.032615193,0.030918094,0.033703463,0.032460261,0.031123729,0.032704951,0.031713999,0.032947251,0.032652375,0.032212361,2
Q9RNM2,16.51243965,6.900721047,2.218088908,6.900721047,0.739362969,2.710997554,7.393629693,12.32271616,2.710997554,7.886538339,10.10462725,7.393629693,2.218088908,4.189723493,4.682632139,5.421995108,6.654266724,0.739362969,2.710997554,9.365264278,0.025065196,0.024683874,0.024350419,0.025928586,0.025224134,0.027396982,0.025843862,0.027382331,0.026505502,0.025331014,0.024733631,0.024637841,0.024807246,0.024920448,0.02514772,0.023842216,0.023741283,0.02637114,0.024902524,0.025405642,0.02628562,0.02329377,0.024245297,0.025091789,0.024514506,0.024293985,0.023836048,0.026390915,0.024699801,0.024672357,0.130271528,0.054441833,0.01749916,0.054441833,0.005833053,0.021387863,0.058330535,0.097217558,0.021387863,0.062219237,0.079718398,0.058330535,0.01749916,0.03305397,0.036942672,0.042775726,0.052497481,0.005833053,0.021387863,0.073885344,5.06E-06,2.12E-06,6.80E-07,2.12E-06,2.27E-07,8.31E-07,2.27E-06,3.78E-06,8.31E-07,2.42E-06,3.10E-06,2.27E-06,6.80E-07,1.28E-06,1.44E-06,1.66E-06,2.04E-06,2.27E-07,8.31E-07,2.87E-06,0.033768625,0.034135374,0.033229527,0.035858035,0.034113162,0.035984502,0.034701914,0.036808894,0.035900592,0.033482523,0.033625381,0.032358539,0.032629735,0.03293664,0.033478365,0.03141268,0.031280105,0.034397334,0.032379359,0.033099813,0.034748495,0.031155713,0.031998837,0.032528146,0.031980951,0.032047782,0.030935386,0.034297791,0.031699872,0.031081577,0.033493269,0.033931909,0.033986278,0.036431912,0.035355833,0.036542277,0.033385996,0.036133638,0.035002297,0.033973587,0.032376705,0.034135555,0.033868544,0.032075083,0.033449043,0.031607554,0.031703776,0.034905235,0.032197783,0.03245778,0.034470655,0.032833546,0.031985724,0.033132356,0.031743074,0.03177928,0.031192566,0.032910085,0.03134269,0.031595891,2
Q5NP13,15.72066944,3.309614619,4.412819492,6.895030456,2.206409746,3.309614619,5.240223147,8.549837765,1.930608528,7.998235329,7.446632893,6.895030456,3.585415837,3.033813401,4.412819492,8.274036547,7.170831674,1.379006091,1.654807309,9.37724142,0.02483176,0.02387104,0.023233987,0.023515033,0.024555713,0.025192139,0.02318251,0.02533305,0.02333647,0.024209705,0.023087433,0.023924329,0.025474037,0.024604981,0.024771401,0.02465812,0.024904431,0.022942652,0.023978836,0.023880589,0.02427572,0.023671166,0.024028489,0.023934323,0.023026806,0.025061856,0.023937733,0.023541313,0.024912022,0.024321138,0.14570712,0.030675183,0.040900244,0.063906631,0.020450122,0.030675183,0.04856904,0.079244223,0.017893857,0.074131693,0.069019162,0.063906631,0.033231448,0.028118918,0.040900244,0.076687958,0.066462897,0.012781326,0.015337592,0.086913019,4.81E-06,1.01E-06,1.35E-06,2.11E-06,6.75E-07,1.01E-06,1.60E-06,2.62E-06,5.91E-07,2.45E-06,2.28E-06,2.11E-06,1.10E-06,9.29E-07,1.35E-06,2.53E-06,2.19E-06,4.22E-07,5.07E-07,2.87E-06,0.034685293,0.033690796,0.033574777,0.033170807,0.034170042,0.034765244,0.032672206,0.035120108,0.034052707,0.034371467,0.033314495,0.033126503,0.035401949,0.033102234,0.034523729,0.033667977,0.033718188,0.031902405,0.032960148,0.032612055,0.033476647,0.032081575,0.032234663,0.03199861,0.030260491,0.033586005,0.032422109,0.031734109,0.032025718,0.03302068,0.036859832,0.032975632,0.035413549,0.034158829,0.034099117,0.03678213,0.033341798,0.035079405,0.033625136,0.033124064,0.033573976,0.032426945,0.035140375,0.034062622,0.033810697,0.033382793,0.032066656,0.032793617,0.033488794,0.034397441,0.033420825,0.032081109,0.03200306,0.031840598,0.031333641,0.032525753,0.030340563,0.031534187,0.031871783,0.032444986,2
Q5NPQ9,9.384052532,5.579706911,3.297099538,5.833329953,1.014492166,2.282607373,7.355068201,7.862314284,0.760869124,5.32608387,10.65216774,4.057968663,2.282607373,2.282607373,3.804345621,5.32608387,4.311591704,0.507246083,1.521738249,5.072460828,0.025804384,0.026524372,0.022675484,0.024019826,0.025273501,0.024799581,0.024690833,0.024149644,0.023894438,0.025631915,0.022966712,0.024273234,0.025657462,0.025013755,0.025142009,0.025246202,0.023732517,0.025711837,0.025303188,0.023459183,0.024769663,0.023968115,0.024989537,0.026669205,0.026638841,0.023542155,0.02656394,0.024243138,0.025138202,0.025884086,0.101666051,0.060450084,0.035720504,0.063197815,0.010990924,0.02472958,0.079684202,0.085179664,0.008243193,0.057702353,0.115404706,0.043963698,0.02472958,0.02472958,0.041215966,0.057702353,0.046711429,0.005495462,0.016486387,0.054954622,3.68E-06,2.19E-06,1.29E-06,2.29E-06,3.97E-07,8.94E-07,2.88E-06,3.08E-06,2.98E-07,2.09E-06,4.17E-06,1.59E-06,8.94E-07,8.94E-07,1.49E-06,2.09E-06,1.69E-06,1.99E-07,5.96E-07,1.99E-06,0.035819589,0.037138282,0.032357953,0.032694906,0.033939856,0.033935838,0.03449103,0.033479232,0.032706868,0.035522904,0.03123296,0.032841036,0.03448308,0.033137742,0.033606654,0.032885294,0.031548624,0.033364087,0.03481675,0.030622074,0.031854315,0.031849401,0.032667275,0.033833039,0.034141635,0.030279916,0.035105617,0.03138586,0.031475548,0.034034903,0.035574793,0.036471809,0.034796337,0.032727851,0.034028868,0.033580952,0.03580895,0.033013006,0.031878306,0.034555682,0.032337897,0.034077611,0.031808123,0.033725164,0.033043647,0.033030333,0.03398246,0.033587271,0.032411617,0.032752252,0.03273559,0.032354141,0.031405154,0.032692878,0.036725221,0.029680899,0.033394942,0.030833154,0.033892138,0.033092856,2
Q5NLB9,7.924355056,3.714541433,1.238180478,3.962177528,0.247636096,0.990544382,3.962177528,6.438538483,1.981088764,6.686174579,5.943266292,2.22872486,1.485816573,2.476360955,2.723997051,3.219269242,4.95272191,1.238180478,1.485816573,5.200358006,0.0257621,0.024696416,0.024607135,0.022813,0.024934712,0.025734686,0.024765096,0.026197127,0.025879055,0.024845233,0.024997303,0.02523419,0.02542062,0.025306348,0.025496143,0.025834561,0.024461561,0.027420422,0.024784802,0.024993132,0.023321037,0.026242969,0.026040239,0.023313561,0.025462432,0.024192405,0.024612654,0.02509267,0.026036385,0.023865909,0.11450156,0.053672606,0.017890869,0.05725078,0.003578174,0.014312695,0.05725078,0.093032517,0.02862539,0.096610691,0.08587617,0.032203564,0.021469042,0.035781737,0.039359911,0.046516259,0.071563475,0.017890869,0.021469042,0.075141649,4.33E-06,2.03E-06,6.76E-07,2.16E-06,1.35E-07,5.41E-07,2.16E-06,3.52E-06,1.08E-06,3.65E-06,3.25E-06,1.22E-06,8.12E-07,1.35E-06,1.49E-06,1.76E-06,2.71E-06,6.76E-07,8.12E-07,2.84E-06,0.036356726,0.034555616,0.033721805,0.031436231,0.033645723,0.034939913,0.034851563,0.035979654,0.036533278,0.033438813,0.034231135,0.03493617,0.033600564,0.034102488,0.03402716,0.033281642,0.031810902,0.03527865,0.032298628,0.03228533,0.029506618,0.034066993,0.03257553,0.030338409,0.033049556,0.03086177,0.031590784,0.031075917,0.032584515,0.029459743,0.03789531,0.036098437,0.035095348,0.032758121,0.034341333,0.036058721,0.035052764,0.034014342,0.035425598,0.033148161,0.03352366,0.033280091,0.034573499,0.032791411,0.034227476,0.033195912,0.033818213,0.034521893,0.029911652,0.032958498,0.031164113,0.03405606,0.032354918,0.029996968,0.034857189,0.027264194,0.032368202,0.03189781,0.033023779,0.03032619,2
Q9REQ6,22.28259081,7.785483535,6.980088687,10.73859798,3.490044343,5.36929899,14.22864232,21.47719596,4.295439192,11.00706293,14.49710727,7.517018586,6.711623737,4.295439192,9.933203131,12.88631758,10.47013303,2.147719596,4.832369091,16.10789697,0.023259153,0.024809448,0.023556898,0.023392302,0.024176251,0.025647152,0.024472746,0.023936804,0.024695602,0.024968127,0.023680259,0.023801472,0.024069051,0.024407699,0.023710501,0.025206793,0.024991904,0.025555473,0.024055106,0.024292736,0.0249668,0.023428405,0.023392441,0.024238065,0.023795605,0.024844899,0.025613013,0.024256691,0.02515429,0.025159365,0.113818549,0.039767927,0.035654003,0.054852313,0.017827002,0.027426156,0.072679314,0.109704626,0.021940925,0.056223621,0.074050622,0.038396619,0.034282695,0.021940925,0.050738389,0.065822775,0.053481005,0.010970463,0.024683541,0.082278469,3.85E-06,1.34E-06,1.21E-06,1.85E-06,6.03E-07,9.27E-07,2.46E-06,3.71E-06,7.42E-07,1.90E-06,2.50E-06,1.30E-06,1.16E-06,7.42E-07,1.72E-06,2.23E-06,1.81E-06,3.71E-07,8.34E-07,2.78E-06,0.032965968,0.034813388,0.033168137,0.032867126,0.033884448,0.035368532,0.033736078,0.03320236,0.033922422,0.035188714,0.033163857,0.032670676,0.03276847,0.033135467,0.032812127,0.033762649,0.034422898,0.034050722,0.032970022,0.032626306,0.03338341,0.031268654,0.032235744,0.032569672,0.032002158,0.032675091,0.033160303,0.032082989,0.033529372,0.03422093,0.033609685,0.034476948,0.033235743,0.034304222,0.035075911,0.035755522,0.034121359,0.034179866,0.03287809,0.033273593,0.032681357,0.03255649,0.032475365,0.033323293,0.032307873,0.034377494,0.03457879,0.033488226,0.03351566,0.03349899,0.033071566,0.031567146,0.031946183,0.031085517,0.032932852,0.032379091,0.033930359,0.033431601,0.032795079,0.033146084,2
Q5NQV7,10.15260245,4.704864549,1.4857467,7.676357949,0.24762445,2.723868949,6.933484599,8.419231298,2.4762445,5.200113449,7.428733499,6.685860149,0.9904978,3.219117849,4.952488999,5.447737899,5.695362349,0.74287335,3.961991199,7.676357949,0.025269062,0.026546298,0.025745227,0.023363094,0.024996034,0.025433758,0.023994394,0.02353492,0.024772656,0.026399336,0.02413092,0.025916985,0.026002037,0.023703366,0.024376825,0.024730535,0.024827981,0.024975629,0.025163046,0.025545741,0.024236534,0.025629962,0.026315421,0.024766235,0.02429382,0.025604329,0.024067433,0.025656731,0.026900141,0.025477098,0.09535845,0.044190501,0.013954895,0.072100291,0.002325816,0.025583974,0.065122844,0.079077739,0.023258159,0.048842133,0.069774476,0.062797028,0.009303263,0.030235606,0.046516317,0.051167949,0.053493765,0.006977448,0.037213054,0.072100291,3.88E-06,1.80E-06,5.68E-07,2.94E-06,9.47E-08,1.04E-06,2.65E-06,3.22E-06,9.47E-07,1.99E-06,2.84E-06,2.56E-06,3.79E-07,1.23E-06,1.89E-06,2.08E-06,2.18E-06,2.84E-07,1.52E-06,2.94E-06,0.034776902,0.035343075,0.034921143,0.031052414,0.033231218,0.034939662,0.032607099,0.032472257,0.034013082,0.034484908,0.032684602,0.034457397,0.034952519,0.030818312,0.033964914,0.03284053,0.033191329,0.03214388,0.033256888,0.033266839,0.031712004,0.03227795,0.033633277,0.032742164,0.033057027,0.032780454,0.031778206,0.032785575,0.034833181,0.032655374,0.035144086,0.035779525,0.036524237,0.032378631,0.033072865,0.034698784,0.0337012,0.032168157,0.033024518,0.036090709,0.032996736,0.033676638,0.033531002,0.032498077,0.034323482,0.032794749,0.032092823,0.032131025,0.033901823,0.033810927,0.031180982,0.032625261,0.032484541,0.033197482,0.031639716,0.032037193,0.032761946,0.033470095,0.034530509,0.031732185,2
Q5NNV0,10.24037311,7.802189037,3.413457703,5.60782337,1.706728852,4.876368148,10.48419152,7.070733814,1.706728852,5.120186555,10.24037311,5.364004963,3.657276111,4.388731333,4.63254974,3.657276111,6.826915407,0.731455222,1.706728852,4.388731333,0.025206161,0.026095308,0.025299854,0.026397563,0.024592436,0.025909096,0.023360561,0.023997398,0.025722143,0.026708562,0.02609639,0.024741782,0.025046889,0.025148098,0.024827779,0.024217365,0.026158519,0.024575464,0.02511103,0.02573687,0.024372529,0.024971456,0.02596069,0.024256215,0.026561615,0.026098717,0.026095731,0.025785691,0.022832358,0.024297324,0.089351384,0.068077245,0.029783795,0.04893052,0.014891897,0.042548278,0.091478797,0.061695003,0.014891897,0.044675692,0.089351384,0.046803106,0.031911208,0.03829345,0.040420864,0.031911208,0.059567589,0.006382242,0.014891897,0.03829345,3.50E-06,2.67E-06,1.17E-06,1.92E-06,5.84E-07,1.67E-06,3.59E-06,2.42E-06,5.84E-07,1.75E-06,3.50E-06,1.83E-06,1.25E-06,1.50E-06,1.58E-06,1.25E-06,2.34E-06,2.50E-07,5.84E-07,1.50E-06,0.034992413,0.034739329,0.034807605,0.036590008,0.033794715,0.034363196,0.032717864,0.032630787,0.034421799,0.035456245,0.035100768,0.033403826,0.032902284,0.032568808,0.033030743,0.031803856,0.035300368,0.03356242,0.032677609,0.032967049,0.031666516,0.031458893,0.033603588,0.031344076,0.033345351,0.03291026,0.033650936,0.033015448,0.028874345,0.030171481,0.03527058,0.034400927,0.034216698,0.035139877,0.034711747,0.034716518,0.032337422,0.032761273,0.03501095,0.034324917,0.03424462,0.03459895,0.033046573,0.032151191,0.03482035,0.032912985,0.035135657,0.03254024,0.031786086,0.032832563,0.03246458,0.033114552,0.033596658,0.031976737,0.0316244,0.032691059,0.032690709,0.032841987,0.030130111,0.031909,2
P09316,9.238922783,5.015415225,3.431599891,7.127169004,0.791907667,1.583815334,3.431599891,6.599230559,2.111753779,5.015415225,7.127169004,4.751446003,2.111753779,2.375723001,3.431599891,5.807322892,8.183045894,0.527938445,1.319846112,8.974953561,0.025129306,0.026041329,0.026654726,0.025615647,0.025034079,0.026015647,0.021859431,0.025288201,0.025247538,0.02364225,0.02384169,0.025630585,0.024460254,0.023716628,0.024788426,0.025549713,0.022731468,0.024424958,0.02558432,0.025515551,0.026217475,0.02439817,0.025130637,0.021684378,0.023759041,0.025973951,0.022264571,0.024437918,0.021539726,0.023853164,0.102782121,0.055796008,0.038176216,0.079289064,0.008809896,0.017619792,0.038176216,0.0734158,0.023493056,0.055796008,0.079289064,0.052859376,0.023493056,0.026429688,0.038176216,0.064605904,0.091035592,0.005873264,0.01468316,0.099845488,3.83E-06,2.08E-06,1.42E-06,2.96E-06,3.29E-07,6.57E-07,1.42E-06,2.74E-06,8.76E-07,2.08E-06,2.96E-06,1.97E-06,8.76E-07,9.86E-07,1.42E-06,2.41E-06,3.40E-06,2.19E-07,5.48E-07,3.72E-06,0.035252005,0.036039744,0.037668829,0.036608308,0.033302245,0.035293829,0.031799661,0.03480101,0.035571141,0.031815263,0.033126577,0.034703531,0.033188207,0.033858819,0.033429779,0.03505203,0.030017762,0.033163006,0.03340132,0.03365355,0.035446578,0.031673627,0.033128363,0.029755129,0.031915033,0.034771173,0.029036666,0.031061674,0.028634616,0.029893892,0.034937574,0.036841559,0.035529887,0.03436992,0.034738544,0.035946571,0.031443134,0.035134982,0.035436474,0.034115611,0.032202357,0.034843799,0.033134943,0.03335148,0.033797566,0.032941281,0.031888465,0.033188185,0.035357149,0.034067365,0.034115523,0.033168323,0.033529761,0.030471165,0.033039559,0.033991995,0.027892572,0.02993654,0.029868586,0.030719021,2
Q5NQ43,4.524348864,3.333730742,0.952494498,3.809977991,1.190618122,1.190618122,4.28622524,5.238719738,1.428741747,4.048101615,4.28622524,4.762472489,1.428741747,1.428741747,2.857483493,0.952494498,1.904988995,0,1.190618122,4.28622524,0.025936645,0.028136792,0.024239417,0.022272383,0.024180935,0.026483401,0.026710075,0.026685361,0.026563919,0.024220224,0.025686968,0.02756974,0.025290206,0.023415426,0.024836529,0.026453515,0.023999973,0.022413079,0.024752897,0.023389098,0.025340511,0.028419885,0.028205743,0.022043843,0.025243096,0.026594384,0.027649507,0.024860114,0.023959605,0.026323107,0.076479814,0.056353547,0.016101014,0.064404054,0.020126267,0.020126267,0.072454561,0.088555575,0.02415152,0.068429308,0.072454561,0.080505068,0.02415152,0.02415152,0.048303041,0.016101014,0.032202027,0,0.020126267,0.072454561,2.98E-06,2.20E-06,6.28E-07,2.51E-06,7.85E-07,7.85E-07,2.83E-06,3.45E-06,9.42E-07,2.67E-06,2.83E-06,3.14E-06,9.42E-07,9.42E-07,1.88E-06,6.28E-07,1.26E-06,0,7.85E-07,2.83E-06,0.035075263,0.038409704,0.033997858,0.030356791,0.034246201,0.035271366,0.036210757,0.035151803,0.03643679,0.033321489,0.034767834,0.036010586,0.033868877,0.031385889,0.033467616,0.034161802,0.033786743,0.02845749,0.031410805,0.030683714,0.031975106,0.034247145,0.034488995,0.028283011,0.031963145,0.032183618,0.033665683,0.03095395,0.029946918,0.031787796,0.034964892,0.039106572,0.032933478,0.033316135,0.035068055,0.036142434,0.034423462,0.035525858,0.03613265,0.032692696,0.035307282,0.035767378,0.033076986,0.02976116,0.033272319,0.03404861,0.032512565,0.029846734,0.033662483,0.031365741,0.0317791,0.03610355,0.032820986,0.028926998,0.030979126,0.034080098,0.034538105,0.030384819,0.029485483,0.031974087,2
Q9Z5U2,8.196675622,3.477377536,2.483841097,2.732225207,0.496768219,2.980609317,3.477377536,4.719298085,1.738688768,3.477377536,5.961218634,3.477377536,1.241920549,2.235456988,3.477377536,4.222529866,1.738688768,1.241920549,0.993536439,2.732225207,0.023021443,0.02671714,0.025235772,0.023798327,0.023715232,0.025411236,0.02427849,0.023757133,0.024240196,0.026725434,0.028217551,0.025444949,0.024731112,0.026644598,0.02539712,0.024610925,0.024023242,0.024993164,0.027094108,0.026221984,0.023693694,0.025218148,0.025901092,0.023679991,0.023621312,0.027216993,0.02718962,0.022967741,0.022948715,0.024899427,0.131573647,0.055819123,0.039870802,0.043857882,0.00797416,0.047844963,0.055819123,0.075754524,0.027909562,0.055819123,0.095689925,0.055819123,0.019935401,0.035883722,0.055819123,0.067780364,0.027909562,0.019935401,0.015948321,0.043857882,4.85E-06,2.06E-06,1.47E-06,1.62E-06,2.94E-07,1.76E-06,2.06E-06,2.79E-06,1.03E-06,2.06E-06,3.52E-06,2.06E-06,7.34E-07,1.32E-06,2.06E-06,2.50E-06,1.03E-06,7.34E-07,5.87E-07,1.62E-06,0.034410318,0.037983129,0.034944221,0.032916691,0.031809735,0.036025586,0.033074126,0.03346707,0.035390347,0.036494111,0.037208127,0.033328448,0.032930653,0.03484125,0.034138904,0.033006026,0.030149994,0.033453001,0.033708154,0.033566184,0.032565423,0.031851726,0.032221622,0.0305449,0.030606179,0.033475837,0.033468672,0.029656229,0.029044855,0.0297314,0.03320275,0.03762825,0.033982082,0.032331061,0.032505995,0.035552684,0.034935173,0.034514357,0.034725646,0.035823689,0.03542939,0.034228008,0.033172649,0.035465907,0.034781897,0.032800948,0.032130814,0.031822616,0.032665174,0.032676671,0.034764189,0.033746008,0.03270865,0.030929358,0.030907598,0.034754234,0.032697447,0.028161354,0.028373744,0.03258151,2
Q5NPM9,10.00732994,3.252382229,1.000732994,3.502565478,0.250183248,2.501832484,4.503298471,6.754947707,2.001465987,5.003664968,6.25458121,4.002931975,1.50109949,1.50109949,1.250916242,4.503298471,2.251649236,0.500366497,0.500366497,2.501832484,0.024861915,0.02550908,0.025412015,0.024536795,0.027152714,0.025715933,0.0248418,0.025024576,0.022966723,0.025060152,0.023335916,0.025251673,0.026190569,0.026897035,0.025458593,0.02509732,0.025339987,0.024649656,0.0228361,0.024436878,0.024863753,0.024135664,0.024986415,0.025943931,0.024332354,0.02312851,0.026503511,0.026306839,0.026777359,0.022262986,0.150564399,0.04893343,0.01505644,0.05269754,0.00376411,0.0376411,0.067753979,0.101630969,0.03011288,0.075282199,0.094102749,0.060225759,0.02258466,0.02258466,0.01882055,0.067753979,0.03387699,0.00752822,0.00752822,0.0376411,5.87E-06,1.91E-06,5.87E-07,2.05E-06,1.47E-07,1.47E-06,2.64E-06,3.96E-06,1.17E-06,2.93E-06,3.67E-06,2.35E-06,8.80E-07,8.80E-07,7.34E-07,2.64E-06,1.32E-06,2.93E-07,2.93E-07,1.47E-06,0.034559757,0.034806983,0.033991013,0.033076273,0.036492705,0.035295685,0.034060563,0.034655492,0.032339692,0.033968022,0.031102814,0.035324914,0.033671376,0.035529541,0.03421013,0.032563225,0.034072143,0.03291166,0.030909348,0.031085333,0.031942245,0.031758323,0.032901338,0.034034804,0.030782713,0.030671875,0.03421779,0.032709311,0.033868586,0.028722235,0.035124272,0.036115353,0.035893973,0.035417161,0.038109721,0.035732072,0.03413083,0.032857438,0.034540842,0.033644921,0.032488991,0.034021204,0.03439486,0.034071043,0.034555367,0.031912353,0.034057017,0.033883291,0.030391951,0.030042063,0.032567616,0.028717614,0.032566163,0.033043782,0.032437801,0.031370414,0.033642691,0.033036153,0.033542602,0.027690295,2
Q5NL81,11.02224265,5.12662449,2.81964347,3.332305919,1.025324898,2.050649796,5.12662449,6.920943062,1.794318572,6.151949389,9.740586532,4.870293266,1.537987347,2.306981021,4.101299592,6.408280613,4.101299592,0.512662449,1.537987347,6.664611838,0.023349274,0.02592887,0.024918931,0.024401472,0.025209401,0.023786409,0.025919007,0.025111375,0.024492618,0.023222927,0.02474145,0.025334497,0.024426716,0.024470882,0.02555754,0.024688134,0.024298856,0.024672936,0.024642554,0.024332037,0.023878226,0.025711265,0.025354038,0.025388929,0.02472477,0.024732966,0.026706716,0.025442495,0.023803021,0.024420466,0.126912127,0.059028896,0.032465893,0.038368783,0.011805779,0.023611559,0.059028896,0.07968901,0.020660114,0.070834676,0.112154903,0.056077451,0.017708669,0.026563003,0.047223117,0.07378612,0.047223117,0.00590289,0.017708669,0.076737565,4.57E-06,2.13E-06,1.17E-06,1.38E-06,4.25E-07,8.51E-07,2.13E-06,2.87E-06,7.44E-07,2.55E-06,4.04E-06,2.02E-06,6.38E-07,9.57E-07,1.70E-06,2.66E-06,1.70E-06,2.13E-07,6.38E-07,2.76E-06,0.033854217,0.035898104,0.034293402,0.033959597,0.03448302,0.033819048,0.036625124,0.034846696,0.033588465,0.031742713,0.033776211,0.034624173,0.033150051,0.032408373,0.034302057,0.032769513,0.031939256,0.033857291,0.033321707,0.031637813,0.031347742,0.033523657,0.032794105,0.033484282,0.032527481,0.033471791,0.033934484,0.031588561,0.02958127,0.029898351,0.035860425,0.037447745,0.034314148,0.033509892,0.034397864,0.033435768,0.03638626,0.033249388,0.03405139,0.031462747,0.035996626,0.03419344,0.032666218,0.032749498,0.034556267,0.034130863,0.032353229,0.033250568,0.034882942,0.03213596,0.03105005,0.031646043,0.032811522,0.033079001,0.031043542,0.031695233,0.0343313,0.031870522,0.030644466,0.030796978,2
